parameter,index,value,loss,delta_loss
θ3_global,3,17.814764898926395,109581.98752293384,-750.8425980526226
θ3_global,3,18.752384104133046,110332.83012098646,0.0
θ3_global,3,19.690003309339698,109102.09023491552,-1230.7398860709363
θ3_global,3,21.096432117149675,108000.40170587832,-2332.4284151081374
θ3_global,3,23.206075328864642,108171.92084553183,-2160.909275454629
θ3_global,3,26.370540146437094,108382.621783485,-1950.2083375014627
θ3_global,3,31.11723737279577,108625.44645752251,-1707.3836634639447
θ3_global,3,38.237283212333786,108885.94315054071,-1446.8869704457466
θ3_global,3,48.91735197164081,109145.27385142058,-1187.5562695658737
θ3_global,3,64.93745511060135,109385.370342953,-947.4597780334589
θ3_global,3,88.96760981904215,109593.41611647018,-739.4140045162785
θ3_global,3,120.0,109745.67544192527,-587.1546790611901
θ4_seg1,4,1.0e-12,109432.48071062358,-900.3494103628764
θ4_seg1,4,1.0010095188570824e-12,110332.83012098646,0.0
θ4_seg1,4,0.0005592000010010083,109440.32251517408,-892.5076058123814
θ4_seg1,4,0.0013980000010010065,108914.00178654781,-1418.8283344386437
θ4_seg1,4,0.002656200001001004,107628.41749329287,-2704.412627693586
θ4_seg1,4,0.004543500001001,101566.50470809046,-8766.325412895996
θ4_seg1,4,0.007374450001000995,105805.44044233397,-4527.389678652486
θ4_seg1,4,0.011620875001000987,108029.91020249503,-2302.9199184914323
θ4_seg1,4,0.017990512501000974,109184.92438301968,-1147.9057379667793
θ4_seg1,4,0.027544968751000952,109967.86060160497,-364.96951938148413
θ4_seg1,4,0.04187665312600092,110011.6519072938,-321.1782136926631
θ4_seg1,4,0.06337417968850087,110112.9237343428,-219.9063866436627
θ4_seg1,4,0.0956204695322508,110125.78634968276,-207.0437713036954
θ4_seg1,4,0.1439899042978757,110280.86979572174,-51.96032526472118
θ4_seg1,4,0.21654405644631303,110530.16922966679,197.33910868033126
θ5_seg1,5,1.0e-12,109433.7594369225,-899.0706840639614
θ5_seg1,5,1.0000046789491905e-12,110332.83012098646,0.0
θ5_seg1,5,0.0005592000010000035,109434.36986421235,-898.4602567741094
θ5_seg1,5,0.0013980000010000017,108301.28679912942,-2031.5433218570397
θ5_seg1,5,0.002656200000999999,85834.4137270547,-24498.41639393175
θ5_seg1,5,0.004543500000999996,87249.85765395868,-23082.97246702778
θ5_seg1,5,0.00737445000099999,89080.58945900413,-21252.24066198233
θ5_seg1,5,0.01162087500099998,91419.67738922185,-18913.15273176461
θ5_seg1,5,0.017990512500999967,94333.36233156906,-15999.467789417395
θ5_seg1,5,0.027544968750999946,97804.41749959739,-12528.41262138907
θ5_seg1,5,0.04187665312599992,101736.02819926014,-8596.80192172632
θ5_seg1,5,0.06337417968849987,105395.89198130855,-4936.938139677906
θ5_seg1,5,0.0956204695322498,107511.69913214033,-2821.1309888461255
θ5_seg1,5,0.1439899042978747,108786.98287010897,-1545.8472508774867
θ5_seg1,5,0.21654405644631203,109500.54742197818,-832.2826990082831
θ5_seg1,5,0.32537528466896803,109864.72297988548,-468.10714110097615
θ5_seg1,5,0.48862212700295204,110057.29010090764,-275.54002007881354
θ5_seg1,5,0.7334923905039281,110117.03812466607,-215.79199632038944
θ5_seg1,5,1.100797785755392,110170.70292147,-162.12719951645704
θ5_seg1,5,1.651755878632588,110354.65129014241,21.82116915595543
θ6_seg1,6,1.0e-12,109826.52057663808,-506.3095443483762
θ6_seg1,6,3.2491020574275167,109907.32624194451,-425.5038790419494
θ6_seg1,6,5.663572393680992,109962.99955760766,-369.8305633787968
θ6_seg1,6,7.273219284516642,109999.6740014219,-333.1561195645627
θ6_seg1,6,8.34631721174041,110023.71887810469,-309.11124288177234
θ6_seg1,6,9.061715829889588,110051.69252969284,-281.13759129362006
θ6_seg1,6,9.538648241989039,110332.83012098646,0.0
θ6_seg1,6,10.01558065408849,110074.14620835923,-258.68391262722434
θ6_seg1,6,10.730979272237668,110078.39840821523,-254.43171277122747
θ6_seg1,6,11.804077199461435,110103.63283577094,-229.19728521551588
θ6_seg1,6,13.413724090297086,110142.21643671242,-190.61368427403795
θ6_seg1,6,15.82819442655056,110201.74277089599,-131.08735009047086
θ6_seg1,6,19.449899930930773,110294.76230520694,-38.06781577951915
θ6_seg1,6,24.882458187501094,110442.74491928788,109.91479830142634
θ7_seg1,7,1.0e-12,95284.54253524302,-15048.287585743441
θ7_seg1,7,7.760067193118118,106657.27377398552,-3675.5563470009365
θ7_seg1,7,30.20883300178129,108894.29750608746,-1438.5326148989989
θ7_seg1,7,52.65759881044446,109325.63669456117,-1007.1934264252923
θ7_seg1,7,67.62344268288658,109458.84796139738,-873.9821595890826
θ7_seg1,7,77.60067193118132,109520.44524712747,-812.3848738589877
θ7_seg1,7,84.25215809671116,109555.96326865951,-776.8668523269444
θ7_seg1,7,88.68648220706437,110332.83012098646,0.0
