parameter,index,value,loss,delta_loss
θ4_seg1,4,1.000000000000001e-12,109820.22326022683,0.0
θ4_seg1,4,0.00046600000099999896,109821.3956812147,1.1724209878593683
θ4_seg1,4,0.0009320000009999979,109822.23248086098,2.0092206341505516
θ4_seg1,4,0.001398000000999997,109815.0672954923,-5.155964734527515
θ4_seg1,4,0.002097000000999995,109816.19440513564,-4.028855091193691
θ4_seg1,4,0.003145500000999993,109819.59283811328,-0.6304221135505941
θ4_seg1,4,0.004718250000999989,109821.14085154983,0.9175913229992148
θ4_seg1,4,0.006291000000999986,109826.64293536848,6.419675141645712
θ5_seg1,5,1.0e-12,109813.0795439066,-7.143716320235399
θ5_seg1,5,1.0000000250219296e-12,109820.22326022683,0.0
θ5_seg1,5,0.000466000000999999,109817.95450919316,-2.268751033669105
θ5_seg1,5,0.0011650000009999974,109817.94582538439,-2.2774348424427444
θ5_seg1,5,0.0022135000009999954,109815.98662082868,-4.236639398150146
θ5_seg1,5,0.0037862500009999923,109816.37919652353,-3.8440637033054372
θ5_seg1,5,0.006145375000999987,109402.20445230033,-418.01880792650627
θ5_seg1,5,0.00968406250099998,90399.94351434993,-19420.279745876906
θ5_seg1,5,0.014992093750999969,93038.44253065328,-16781.780729573555
θ5_seg1,5,0.02295414062599995,96251.50346945174,-13568.719790775096
θ5_seg1,5,0.03489721093849993,99962.17541595375,-9858.047844273082
θ5_seg1,5,0.05281181640724989,103977.5185194512,-5842.704740775633
θ5_seg1,5,0.07968372461037483,106747.65583063348,-3072.567429593357
θ5_seg1,5,0.11999158691506225,108299.09431465373,-1521.128945573102
θ5_seg1,5,0.18045338037209335,109300.25273958562,-519.9705206412182
θ5_seg1,5,0.27114607055764006,109744.30330233547,-75.91995789136854
θ5_seg1,5,0.40718510583596007,110062.42786906502,242.20460883819032
θ6_seg1,6,1.0e-12,109819.82060145886,-0.4026587679691147
θ6_seg1,6,1.0000003506894688e-12,109820.22326022683,0.0
θ6_seg1,6,0.00046600000099999934,109819.73870578952,-0.4845544373092707
θ6_seg1,6,0.0011650000009999978,109813.0028168134,-7.220443413432804
θ6_seg1,6,0.0022135000009999954,109812.61667325292,-7.606586973910453
θ6_seg1,6,0.0037862500009999923,109810.18784908907,-10.035411137767369
θ6_seg1,6,0.006145375000999987,109800.99076911417,-19.23249111266341
θ6_seg1,6,0.00968406250099998,109798.95250212605,-21.270758100785315
θ6_seg1,6,0.014992093750999969,109798.36885644413,-21.854403782708687
θ6_seg1,6,0.02295414062599995,109797.97569495869,-22.24756526814599
θ6_seg1,6,0.03489721093849993,109796.53030499218,-23.69295523465553
θ6_seg1,6,0.05281181640724989,109769.58572024642,-50.6375399804092
θ6_seg1,6,0.07968372461037483,109760.94700121337,-59.27625901346619
θ6_seg1,6,0.11999158691506225,109719.82173897605,-100.4015212507802
θ6_seg1,6,0.18045338037209335,109714.17641271281,-106.04684751402237
θ6_seg1,6,0.27114607055764006,108822.06060914182,-998.1626510850183
θ6_seg1,6,0.40718510583596007,101465.98526240754,-8354.237997819291
θ6_seg1,6,0.6112436587534401,104781.4526439128,-5038.770616314039
θ6_seg1,6,0.9173314881296601,106797.46359151255,-3022.7596687142795
θ6_seg1,6,1.3764632321939902,108128.51528416428,-1691.7079760625493
θ6_seg1,6,2.0651608482904855,109044.41624597496,-775.80701425187
θ6_seg1,6,3.098207272435228,109620.94658025395,-199.27667997288518
θ6_seg1,6,4.647776908652342,109949.54239924133,129.31913901449298
θ7_seg1,7,82.44917512579039,110070.3428997247,250.1196394978615
θ7_seg1,7,143.71874563211173,109754.05263708413,-66.17062314270879
θ7_seg1,7,184.5651259696593,109781.91941963769,-38.303840589142055
θ7_seg1,7,211.796046194691,109799.42732185053,-20.795938376308186
θ7_seg1,7,229.9499930113788,109813.45162443594,-6.771635790893924
θ7_seg1,7,242.05262422250402,109820.22326022683,0.0
θ7_seg1,7,254.15525543362924,109937.75740421738,117.534143990546
θ4_seg2,8,0.2099192537862251,109826.22510678369,6.001846556857345
θ4_seg2,8,0.22959918382868372,109821.23910418758,1.0158439607475884
θ4_seg2,8,0.24927911387114232,109814.38432836701,-5.83893185982015
θ4_seg2,8,0.2623990672327814,109820.22326022683,0.0
θ4_seg2,8,0.27551902059442046,109868.76859396837,48.54533374153834
θ5_seg2,9,1.0e-12,109803.94454337565,-16.27871685118589
θ5_seg2,9,1.0000025662987905e-12,109820.22326022683,0.0
θ5_seg2,9,0.0004660000010000015,109819.6608684474,-0.5623917794291629
θ5_seg2,9,0.001165000001,109818.92589328272,-1.2973669441125821
θ5_seg2,9,0.002213500000999998,109817.56113268239,-2.6621275444485946
θ5_seg2,9,0.003786250000999995,109817.22530957634,-2.9979506504896563
θ5_seg2,9,0.00614537500099999,109814.19261858982,-6.030641637014924
θ5_seg2,9,0.009684062500999981,109813.21462637342,-7.008633853416541
θ5_seg2,9,0.01499209375099997,109812.65036428429,-7.572895942546893
θ5_seg2,9,0.02295414062599995,109812.62943850351,-7.5938217233197065
θ5_seg2,9,0.03489721093849993,109810.28501123487,-9.938248991966248
θ5_seg2,9,0.05281181640724989,109810.16224836303,-10.06101186379965
