parameter,index,value,loss,delta_loss
δ_global,1,0.34524444444441726,1514.3958797392538,4.975230024096163
δ_global,1,0.3489333333333062,1513.0923710436355,3.6717213284778154
δ_global,1,0.3544666666666395,1511.2150104358313,1.7943607206736942
δ_global,1,0.35999999999997284,1509.4206497151577,0.0
δ_global,1,0.36,1509.4206496675192,-4.763842298416421e-8
ᴺε₀_global,2,0.16685416666594746,1514.7810803828768,5.360430667719129
ᴺε₀_global,2,0.18822916666594747,1513.531771740049,4.111122024891301
ᴺε₀_global,2,0.22029166666594746,1512.175359900775,2.7547101856173413
ᴺε₀_global,2,0.25235416666594745,1511.239576591266,1.818926876108435
ᴺε₀_global,2,0.28441666666594745,1510.5815227900014,1.160873074843721
ᴺε₀_global,2,0.31647916666594744,1510.1125829566763,0.6919332415186545
ᴺε₀_global,2,0.34854166666594744,1509.775758121861,0.35510840670326616
ᴺε₀_global,2,0.3699166666659474,1509.6054352456995,0.18478553054183067
ᴺε₀_global,2,0.3841666666659474,1509.5109270117923,0.09027729663466744
ᴺε₀_global,2,0.3936666666659474,1509.455523485233,0.03487377007536452
ᴺε₀_global,2,0.39999999999928076,1509.4206497151577,0.0
ᴺε₀_global,2,0.39999999999999997,1509.4206496065294,-1.08628228190355e-7
ᴺε₁_global,3,0.07705960579701467,1513.8742688755738,4.45361916041611
ᴺε₁_global,3,0.07705964171480058,1513.874259545822,4.453609830664391
ᴺε₁_global,3,0.07705967763258649,1513.874250217007,4.453600501849451
ᴺε₁_global,3,0.0770597135503724,1513.8742408768426,4.453591161684926
ᴺε₁_global,3,0.07705974946815831,1513.8742315458844,4.453581830726762
ᴺε₁_global,3,0.07705978538594423,1513.8742221973177,4.453572482160098
ᴺε₁_global,3,0.07705982130373014,1513.8742128756192,4.453563160461499
ᴺε₁_global,3,0.07705985722151605,1513.874203532695,4.45355381753734
ᴺε₁_global,3,0.07705989313930196,1513.8741942062882,4.453544491130515
ᴺε₁_global,3,0.07705992905708788,1513.8741848767409,4.453535161583204
ᴺε₁_global,3,0.07705996497487379,1513.8741755381918,4.45352582303417
ᴺε₁_global,3,0.0770600008926597,1513.8741662233151,4.453516508157463
ᴺε₁_global,3,0.07706003681044561,1513.8741568743583,4.453507159200626
ᴺε₁_global,3,0.07706007272823152,1513.8741475383435,4.453497823185899
ᴺε₁_global,3,0.07706010864601744,1513.8741382021594,4.453488487001778
ᴺε₁_global,3,0.07706014456380335,1513.8741288606095,4.453479145451865
ᴺε₁_global,3,0.07706018048158926,1513.8741195235657,4.453469808408045
ᴺε₁_global,3,0.07706021639937517,1513.8741101915207,4.453460476363034
ᴺε₁_global,3,0.07706025231716108,1513.8741008590928,4.453451143935126
ᴺε₁_global,3,0.077060288234947,1513.874091537638,4.453441822480272
ᴺε₁_global,3,0.07706032415273291,1513.8740822114141,4.453432496256482
ᴺε₁_global,3,0.07706036007051882,1513.8740728714413,4.453423156283634
ᴺε₁_global,3,0.07706039598830473,1513.8740635372537,4.453413822096081
ᴺε₁_global,3,0.07706043190609065,1513.874054197549,4.453404482391306
ᴺε₁_global,3,0.07706046782387656,1513.8740448705296,4.453395155371936
ᴺε₁_global,3,0.07706050374166247,1513.874035546838,4.453385831680407
ᴺε₁_global,3,0.07706053965944838,1513.8740262200474,4.453376504889775
ᴺε₁_global,3,0.0770605755772343,1513.874016874724,4.453367159566369
ᴺε₁_global,3,0.0770606114950202,1513.8740075450382,4.453357829880588
ᴺε₁_global,3,0.07706064741280612,1513.8739982150196,4.4533484998619315
ᴺε₁_global,3,0.07706068333059203,1513.8739889033009,4.453339188143218
ᴺε₁_global,3,0.07706071924837794,1513.8739795540653,4.453329838907621
ᴺε₁_global,3,0.07706075516616386,1513.8739702567764,4.453320541618723
ᴺε₁_global,3,0.07706079108394977,1513.8739609102222,4.453311195064543
ᴺε₁_global,3,0.07706082700173568,1513.8739515801167,4.45330186495903
ᴺε₁_global,3,0.07706086291952159,1513.8739422375857,4.453292522428001
ᴺε₁_global,3,0.0770608988373075,1513.8739329184887,4.4532832033310115
ᴺε₁_global,3,0.07706093475509342,1513.8739235909654,4.453273875807781
ᴺε₁_global,3,0.07706097067287933,1513.8739142568506,4.453264541692988
ᴺε₁_global,3,0.07706100659066524,1513.8739049205515,4.453255205393816
ᴺε₁_global,3,0.07706104250845115,1513.873895597333,4.453245882175452
ᴺε₁_global,3,0.07706107842623706,1513.8738862794394,4.453236564281724
ᴺε₁_global,3,0.07706111434402298,1513.873876940605,4.4532272254473355
ᴺε₁_global,3,0.07706115026180889,1513.8738676090513,4.4532178938936795
ᴺε₁_global,3,0.0770611861795948,1513.8738582888673,4.453208573709617
ᴺε₁_global,3,0.07706122209738071,1513.873848962789,4.453199247631346
ᴺε₁_global,3,0.07706125801516663,1513.873839626644,4.453189911486334
ᴺε₁_global,3,0.07706129393295254,1513.8738302992135,4.453180584055872
ᴺε₁_global,3,0.07706132985073845,1513.8738209575758,4.453171242418193
ᴺε₁_global,3,0.07706136576852436,1513.873811651095,4.45316193593726
ᴺε₁_global,3,0.07706140168631027,1513.8738023060641,4.453152590906484
ᴺε₁_global,3,0.07706143760409619,1513.8737929865447,4.4531432713870345
ᴺε₁_global,3,0.0770614735218821,1513.8737836554299,4.45313394027221
ᴺε₁_global,3,0.07706150943966801,1513.8737743337551,4.453124618597485
ᴺε₁_global,3,0.07706154535745392,1513.87376502716,4.45311531200241
ᴺε₁_global,3,0.07706158127523983,1513.8737558496855,4.453106134527843
ᴺε₁_global,3,0.07706161719302575,1513.8737465403378,4.453096825180182
ᴺε₁_global,3,0.07706165311081166,1513.8737372108353,4.453087495677664
ᴺε₁_global,3,0.07706168902859757,1513.8737279163038,4.453078201146127
ᴺε₁_global,3,0.07706172494638348,1513.8737187056704,4.453068990512747
ᴺε₁_global,3,0.0770617608641694,1513.8737094395872,4.453059724429522
ᴺε₁_global,3,0.07706179678195531,1513.8737001401998,4.453050425042193
ᴺε₁_global,3,0.07706183945457802,1513.8736891374624,4.453039422304755
ᴺε₁_global,3,0.07706190346351208,1513.8736726472048,4.4530229320471335
ᴺε₁_global,3,0.07706199947691317,1513.8736478153655,4.4529981002078785
ᴺε₁_global,3,0.0770621434970148,1513.8736105948815,4.4529608797238325
ᴺε₁_global,3,0.07706235952716727,1513.873554697433,4.452904982275413
ᴺε₁_global,3,0.07706268357239594,1513.8734709122214,4.452821197063713
ᴺε₁_global,3,0.07706316964023897,1513.8733448047633,4.4526950896056405
ᴺε₁_global,3,0.07706389874200352,1513.8731556837984,4.452505968640708
ᴺε₁_global,3,0.07706499239465033,1513.872872343254,4.452222628096251
ᴺε₁_global,3,0.07706663287362055,1513.8724469627846,4.451797247626928
ᴺε₁_global,3,0.07706909359207587,1513.871808471238,4.451158756080304
ᴺε₁_global,3,0.07707278466975885,1513.870850459223,4.4502007440653415
ᴺε₁_global,3,0.07707832128628334,1513.8694141772228,4.448764462065128
ᴺε₁_global,3,0.07708662621107006,1513.8672597959671,4.446610080809478
ᴺε₁_global,3,0.07709908359825013,1513.864026473886,4.443376758728391
ᴺε₁_global,3,0.07711776967902025,1513.8591806287473,4.438530913589602
ᴺε₁_global,3,0.07714579880017541,1513.8519287069796,4.431278991821955
ᴺε₁_global,3,0.07718784248190817,1513.8410494356167,4.420399720459045
ᴺε₁_global,3,0.0772509080045073,1513.824738507495,4.404088792337461
ᴺε₁_global,3,0.077345506288406,1513.8003447991448,4.379695083987144
ᴺε₁_global,3,0.07748740371425404,1513.763997010415,4.343347295257445
ᴺε₁_global,3,0.07770024985302611,1513.7097087554664,4.289059040308757
ᴺε₁_global,3,0.0780195190611842,1513.6289068890633,4.208257173905622
ᴺε₁_global,3,0.07849842287342135,1513.5094534289456,4.088803713787911
ᴺε₁_global,3,0.07921677859177706,1513.3338532892326,3.9132035740749416
ᴺε₁_global,3,0.08029431216931064,1513.078735179367,3.6580854642093072
ᴺε₁_global,3,0.08191061253561101,1512.7141307223005,3.293481007142873
ᴺε₁_global,3,0.08433506308506156,1512.206628946432,2.7859792312742684
ᴺε₁_global,3,0.0867595136345121,1511.7447254478373,2.324075732679603
ᴺε₁_global,3,0.08918396418396266,1511.3267481889193,1.9060984737616309
ᴺε₁_global,3,0.0916084147334132,1510.9504364703653,1.529786755207624
ᴺε₁_global,3,0.09403286528286375,1510.614421157189,1.1937714420314478
ᴺε₁_global,3,0.0964573158323143,1510.3167453804567,0.8960956652990717
ᴺε₁_global,3,0.09888176638176485,1510.0558444070148,0.635194691857123
ᴺε₁_global,3,0.1013062169312154,1509.830024209949,0.4093744947913365
ᴺε₁_global,3,0.10373066748066595,1509.6376962870006,0.21704657184295684
ᴺε₁_global,3,0.10534696784696632,1509.5272443006265,0.10659458546888345
ᴺε₁_global,3,0.1064245014244999,1509.461305422833,0.040655707675341546
ᴺε₁_global,3,0.10714285714285561,1509.4206497151577,0.0
ᴺε₁_global,3,0.10714285714285714,1509.4206496988859,-1.627176970941946e-8
ᴺγ₀_global,4,0.15207268518486655,1514.0934808047336,4.672831089575993
ᴺγ₀_global,4,0.1548097222219036,1513.8335656923748,4.412915977217153
ᴺγ₀_global,4,0.15891527777745915,1513.4721631168632,4.051513401705506
ᴺγ₀_global,4,0.16507361111079247,1512.9729242971252,3.5522745819675947
ᴺγ₀_global,4,0.17431111111079248,1512.3089489725267,2.888299257368999
ᴺγ₀_global,4,0.1835486111107925,1511.7309688537625,2.310319138604882
ᴺγ₀_global,4,0.1927861111107925,1511.2253255524224,1.8046758372647673
ᴺγ₀_global,4,0.2020236111107925,1510.7806746331514,1.3600249179937691
ᴺγ₀_global,4,0.21126111111079252,1510.3878425200971,0.9671928049394865
ᴺγ₀_global,4,0.22049861111079253,1510.0394605144922,0.6188107993345966
ᴺγ₀_global,4,0.22973611111079253,1509.7309121407523,0.31026242559460115
ᴺγ₀_global,4,0.23589444444412586,1509.541851466286,0.12120175112841025
ᴺγ₀_global,4,0.2399999999996814,1509.4206497151577,0.0
ᴺγ₀_global,4,0.24,1509.4206497066973,-8.460347089567222e-9
ᴺγ₁_global,5,0.10894476057755582,1515.3435767476853,5.922927032527696
ᴺγ₁_global,5,0.11009174311926603,1509.4206497151577,0.0
ᴺγ₁_global,5,0.11009174311926605,1509.4206496774277,-3.772993295569904e-8
ᴺγ₂_global,6,0.05990071228362489,1521.9728205757226,12.552170860564956
ᴺγ₂_global,6,0.06322852963271516,1512.4013864616636,2.980736746505954
ᴺγ₂_global,6,0.06655634698180543,1509.4206497151577,0.0
ᴺγ₂_global,6,0.0698841643308957,1512.4911173684989,3.070467653341211
ᴺγ₂_global,6,0.07321198167998597,1521.0198706301558,11.599220914998114
ᴺγ₃_global,7,0.07590384418484897,1514.2457807289838,4.825131013826194
ᴺγ₃_global,7,0.07947791825892304,1512.299385296139,2.878735580981356
ᴺγ₃_global,7,0.08305199233299712,1510.8780919588785,1.457442243720834
ᴺγ₃_global,7,0.0866260664070712,1509.9620649308806,0.5414152157229637
ᴺγ₃_global,7,0.09020014048114527,1509.5041938174304,0.08354410227275366
ᴺγ₃_global,7,0.09258285653052799,1509.4206497151577,0.0
ᴺγ₃_global,7,0.0949655725799107,1509.501683983679,0.08103426852130724
ᴺγ₃_global,7,0.09853964665398478,1510.0577332889743,0.6370835738166534
ᴺγ₃_global,7,0.10211372072805885,1510.7906029475494,1.3699532323917083
ᴺγ₃_global,7,0.10568779480213293,1511.9477503896992,2.5271006745415434
ᴺγ₃_global,7,0.10926186887620701,1513.3972518697633,3.9766021546056436
ᴺγ₃_global,7,0.11164458492558972,1514.513815512571,5.093165797413349
ω_global,8,0.008970611984796838,1514.0363474962119,4.615697781054223
ω_global,8,0.009076389762574615,1513.8342089698244,4.4135592546667795
ω_global,8,0.009235056429241282,1513.537580028259,4.11693031310142
ω_global,8,0.009473056429241282,1513.107889378161,3.687239663003311
ω_global,8,0.009830056429241282,1512.4992046227087,3.0785549075510517
ω_global,8,0.010365556429241281,1511.6721838211542,2.2515341059965976
ω_global,8,0.01090105642924128,1510.955290629965,1.534640914807369
ω_global,8,0.01143655642924128,1510.4743560902893,1.0537063751316964
ω_global,8,0.01197205642924128,1509.8771370916852,0.4564873765275479
ω_global,8,0.01250755642924128,1509.539667461765,0.11901774660736919
ω_global,8,0.012864556429241279,1509.4389927592717,0.018343044114089935
ω_global,8,0.01310255642924128,1509.4206497151577,0.0
ω_global,8,0.01334055642924128,1509.4377763346533,0.01712661949568428
ω_global,8,0.01369755642924128,1509.5237245301735,0.10307481501581606
ω_global,8,0.014233056429241279,1509.770968779873,0.3503190647154497
ω_global,8,0.0144,1509.8733792658193,0.4527295506616156
ᴺp₁_seg1,9,0.056922676141357854,1514.4494553282948,5.028805613137138
ᴺp₁_seg1,9,0.060717521217448375,1512.5217770653248,3.1011273501671894
ᴺp₁_seg1,9,0.06640978883158416,1510.5450742976311,1.1244245824734662
ᴺp₁_seg1,9,0.07210205644571994,1509.5920608314386,0.1714111162809786
ᴺp₁_seg1,9,0.07589690152181047,1509.4206497151577,0.0
ᴺp₁_seg1,9,0.079691746597901,1509.578014551751,0.15736483659338774
ᴺp₁_seg1,9,0.08538401421203679,1510.3548523707716,0.9342026556139444
ᴺp₁_seg1,9,0.09107628182617257,1510.9278188656756,1.5071691505179388
ᴺp₁_seg1,9,0.09676854944030835,1511.799583090267,2.3789333751094546
ᴺp₁_seg1,9,0.10246081705444414,1511.5606476632329,2.1399979480752336
ᴺp₁_seg1,9,0.10815308466857992,1511.4504903305829,2.0298406154252007
ᴺp₁_seg1,9,0.11384535228271571,1511.8059988373486,2.3853491221909735
ᴺp₁_seg1,9,0.1195376198968515,1512.2706246711423,2.849974955984635
ᴺp₁_seg1,9,0.1252298875109873,1512.7491636102518,3.3285138950941473
ᴺp₁_seg1,9,0.1290247325870778,1513.0761898997282,3.6555401845705546
ᴺp₁_seg1,9,0.13155462930447148,1513.309699802288,3.889050087130272
ᴺp₁_seg1,9,0.13324122711606726,1513.4557805239085,4.035130808750864
ᴺp₁_seg1,9,0.13436562565713112,1513.5435929456999,4.122943230542205
ᴺp₁_seg1,9,0.135115224684507,1513.608408246073,4.187758530915289
ᴺp₁_seg1,9,0.13561495736942428,1513.6524990908176,4.231849375659976
ᴺp₁_seg1,9,0.13594811249270244,1513.681994129291,4.2613444141334185
ᴺp₁_seg1,9,0.13617021590822123,1513.7013032946875,4.280653579529826
ᴺp₁_seg1,9,0.13631828485190042,1513.7142451340296,4.293595418871973
ᴺp₁_seg1,9,0.13641699748101987,1513.722831599057,4.302181883899266
ᴺp₁_seg1,9,0.13648280590043285,1513.728587283987,4.307937568829402
ᴺp₁_seg1,9,0.1365266781800415,1513.7324724902196,4.311822775061955
ᴺp₁_seg1,9,0.13655592636644726,1513.7350321311264,4.314382415968794
ᴺp₁_seg1,9,0.13657542515738444,1513.7367407945612,4.316091079403577
ᴺp₁_seg1,9,0.13658842435134255,1513.7378823250501,4.317232609892471
ᴺp₁_seg1,9,0.13659709048064797,1513.7386481733415,4.317998458183865
ᴺp₁_seg1,9,0.13660286790018492,1513.7391546823542,4.318504967196532
ᴺp₁_seg1,9,0.13660671951320955,1513.7394950427265,4.318845327568852
ᴺp₁_seg1,9,0.13660928725522598,1513.7397210343938,4.319071319236173
ᴺp₁_seg1,9,0.13661099908323693,1513.7398708944713,4.319221179313672
ᴺp₁_seg1,9,0.13661214030191088,1513.7399689707308,4.319319255573191
ᴺp₁_seg1,9,0.13661310030191087,1513.7400532128763,4.3194034977186675
ᴺp₁_seg1,9,0.13661406030191087,1513.7401375323975,4.31948781723986
ᴺp₁_seg1,9,0.13661502030191086,1513.740221685624,4.319571970466313
ᴺp₁_seg1,9,0.13661598030191086,1513.7403052231375,4.31965550797986
ᴺp₁_seg1,9,0.13661694030191085,1513.7403901045202,4.319740389362551
ᴺp₁_seg1,9,0.13661790030191084,1513.740474618249,4.31982490309133
ᴺp₁_seg1,9,0.13661886030191084,1513.740559051965,4.319909336807314
ᴺp₁_seg1,9,0.13661982030191083,1513.7406441906978,4.31999447554017
ᴺp₁_seg1,9,0.13662078030191083,1513.7407288830495,4.32007916789189
ᴺp₁_seg1,9,0.13662174030191082,1513.7408137994516,4.320164084293992
ᴺp₁_seg1,9,0.13662270030191082,1513.740898787284,4.320249072126444
ᴺp₁_seg1,9,0.1366236603019108,1513.7409834812165,4.320333766058866
ᴺp₁_seg1,9,0.1366246203019108,1513.7410682234408,4.320418508283183
ᴺp₁_seg1,9,0.1366255803019108,1513.7411529011579,4.320503186000224
ᴺp₁_seg1,9,0.1366265403019108,1513.7412378652734,4.320588150115782
ᴺp₁_seg1,9,0.1366275003019108,1513.7413225651821,4.3206728500244935
ᴺp₁_seg1,9,0.13662846030191078,1513.7414075499992,4.320757834841515
ᴺp₁_seg1,9,0.13662942030191078,1513.7414924198151,4.32084270465748
ᴺp₁_seg1,9,0.13663038030191077,1513.7415774028882,4.320927687730546
ᴺp₁_seg1,9,0.13663134030191076,1513.7416624701377,4.3210127549800745
ᴺp₁_seg1,9,0.13663230030191076,1513.7417473846003,4.321097669442679
ᴺp₁_seg1,9,0.13663326030191075,1513.741832267301,4.321182552143455
ᴺp₁_seg1,9,0.13663422030191075,1513.7419173643857,4.321267649228048
ᴺp₁_seg1,9,0.13663518030191074,1513.742002300407,4.321352585249315
ᴺp₁_seg1,9,0.13663614030191074,1513.7420872742593,4.321437559101696
ᴺp₁_seg1,9,0.13663710030191073,1513.7421724505173,4.321522735359622
ᴺp₁_seg1,9,0.13663806030191072,1513.7422573347162,4.321607619558563
ᴺp₁_seg1,9,0.13663902030191072,1513.74234245409,4.32169273893237
ᴺp₁_seg1,9,0.1366399803019107,1513.742427612981,4.321777897823267
ᴺp₁_seg1,9,0.1366409403019107,1513.742512688823,4.321862973665247
ᴺp₁_seg1,9,0.1366419003019107,1513.7425979221325,4.3219482069748665
ᴺp₁_seg1,9,0.1366428603019107,1513.7426828580888,4.3220331429311045
ᴺp₁_seg1,9,0.1366438203019107,1513.742767780503,4.322118065345421
ᴺp₁_seg1,9,0.13664478030191068,1513.742852812351,4.322203097193324
ᴺp₁_seg1,9,0.13664574030191068,1513.7429381141233,4.322288398965611
ᴺp₁_seg1,9,0.13664670030191067,1513.7430230977752,4.32237338261757
ᴺp₁_seg1,9,0.13664766030191067,1513.7431081213608,4.322458406203168
ᴺp₁_seg1,9,0.13664862030191066,1513.743193218298,4.322543503140423
