parameter,index,value,loss,delta_loss
θ7_seg1,7,1.7200976562256851,127234.31986616975,-19978.827246616667
θ7_seg1,7,1.721563656225685,126964.58634769547,-20248.56076509095
θ7_seg1,7,1.723029656225685,126653.87634556794,-20559.270767218477
θ7_seg1,7,1.724495656225685,126386.37401444433,-20826.77309834209
θ7_seg1,7,1.725961656225685,126114.7355037583,-21098.411609028117
θ7_seg1,7,1.727427656225685,125838.75029614156,-21374.39681664486
θ7_seg1,7,1.728893656225685,125569.30240600705,-21643.844706779375
θ7_seg1,7,1.7303596562256849,125317.57590528982,-21895.5712074966
θ7_seg1,7,1.7318256562256849,125064.06003086691,-22149.08708191951
θ7_seg1,7,1.7332916562256848,124803.19732653756,-22409.949786248864
